market_acceptance,stability_of_demand,trend_of_demand,potential_market,label,product_idea
40.00,20.00,12.00,20,1,yeezy or jordan
40.00,20.00,12.00,20,1,adida yeezy 350 v2 linen
40.00,20.00,12.00,20,1,costa brava caramel cake
40.00,20.00,12.00,20,1,adida yeezy 700 magnet
40.00,20.00,12.00,20,1,anaglyph artwork tattoo
40.81,-80.00,11.92,21,0,cotton ball
40.00,20.00,12.00,20,1,adida yeezy 700 v2 inertia
40.00,20.00,12.00,20,1,customize case
40.00,20.00,12.00,20,1,yeezy boost 350 zebra
40.00,20.00,12.00,20,1,adida yeezy 500 bone white
40.51,20.00,12.08,21,1,taqueria
40.33,-53.53,11.58,889,0,slipper
40.00,20.00,12.00,20,1,over the counter sleep pill
40.24,20.00,12.58,585,1,sandwich
40.25,-80.00,11.92,22,0,artillery
40.00,20.00,12.00,20,1,adida yeezy 380 alien
40.00,20.00,12.00,20,1,adida yeezy 350 v2 clay
40.00,20.00,12.00,20,1,adida yeezy powerphase calabasas core black
40.00,20.00,12.00,20,1,adida yeezy 350 v2 carbon
40.00,20.00,12.00,20,1,adida yeezy 350 v2 butter
40.00,20.00,12.00,20,1,yeezy clay
40.00,20.00,12.00,20,1,adida yeezy 350 v2 citrin
40.00,20.00,12.00,20,1,yeezy tiger
40.00,20.00,12.00,20,1,artmat graphite pencil
40.00,20.00,12.00,20,1,adida yeezy 350 v2 taillight
40.00,20.00,12.00,20,1,adida yeezy 350 v2 synth
40.00,20.00,12.00,20,1,frame calligraphy
40.72,20.00,12.00,20,1,airpod pro
40.00,20.00,12.00,20,1,artrend clothing
40.00,20.00,12.00,20,1,adida yeezy slide core
40.00,20.00,12.00,20,1,adida yeezy 350 v2 black static
40.00,20.00,12.00,20,1,adida yeezy slide soot
40.00,20.00,12.00,20,1,adida yeezy 350 v2 semi frozen yellow
40.00,20.00,12.00,20,1,adida yeezy 350 v2 yecheil
40.47,-2.45,12.58,605,0,cosplay
40.00,20.00,12.00,20,1,cosplay flasback
40.66,20.00,12.17,25,1,cosplay outfit
40.48,21.61,16.08,1454,1,cosmetic
40.00,20.00,12.00,20,1,adida yeezy 350 oxford tan
40.00,20.00,12.00,20,1,yeezy the pomsky
40.64,-14.78,11.00,245,0,sopa
40.00,20.00,12.00,20,1,adida yeezy 380 mist
40.00,20.00,12.00,20,1,zoom face drink challenge
40.00,20.00,12.00,20,1,adida yeezy 700 mauve
40.00,20.00,12.00,20,1,adida yeezy 350 v2 marsh
40.00,20.00,12.00,20,1,adida yeezy slide resin
40.05,-13.33,11.75,58,0,shawarma rice
40.00,20.00,12.00,20,1,adida yeezy slide bone
40.00,20.00,12.00,20,1,resort and hotel
39.95,-80.00,11.92,20,0,cashew nuts
40.08,20.00,12.08,20,1,alcohol therapy
40.00,20.00,12.00,20,1,ginataang crab
40.00,20.00,12.00,20,1,crab shrimp lobster
40.00,20.00,12.00,20,1,outdoor tile stove top and plywood
40.42,-80.00,12.00,32,0,denim jacket
40.00,20.00,12.00,20,1,chiropratic
40.21,70.00,13.25,212,1,caffeine
40.00,20.00,12.00,20,1,kapampangan kakanin
40.00,20.00,12.00,20,1,crab corn soup
40.00,20.00,12.00,20,1,crab and grape
40.18,-65.40,4.33,800,0,crab
40.34,274.55,13.08,312,1,denim
40.00,20.00,12.00,20,1,bts merch blue tumbler
40.00,20.00,12.00,20,1,burger and burrito
40.56,386.67,11.83,260,1,bts merch
40.00,20.00,12.08,20,1,denim pocket
40.38,-80.00,-22.58,1852,0,alcohol dispenser
40.33,-15.29,10.67,192,0,soda
40.00,20.00,12.00,20,1,coconut juice
40.00,20.00,12.00,20,1,xmas edition and character print mother and son daughter
40.27,20.00,12.08,20,1,roasted veggie sandwich with ciabatta bread and malt vinegar mayo
40.33,-55.00,11.75,25,0,santol
40.00,20.00,12.00,20,1,samgy chicken burritos double burger shawarma quesadilla that is coffee
40.00,20.00,12.00,20,1,xmas décor
40.00,20.00,12.00,20,1,drink that is and pizza
40.00,20.00,12.17,23,1,samgyup or yabu
40.00,20.00,12.00,20,1,sashimi tuna and salmon platter
40.30,-20.00,12.25,226,0,sisig
39.98,20.00,12.08,20,1,spamsilog
40.00,20.00,12.00,20,1,hongkong spicy noodle
40.00,20.00,12.00,20,1,shanghai fruit salad and graham cake
40.29,20.00,12.25,72,1,sinangag
40.30,-17.06,11.50,1146,0,meat
40.50,-5.00,12.25,211,0,mochi
40.00,20.00,12.00,20,1,kfc s zinger steak
40.00,20.00,12.00,20,1,december 23 2020 last
40.24,75.17,11.92,468,1,lasagna
40.25,-14.38,11.00,163,0,crave for
40.00,20.00,12.00,20,1,macaroni salad and leche flan
40.28,-14.43,12.92,725,0,mango
39.93,-80.00,12.25,45,0,mango graham
40.99,-80.00,11.92,25,0,mango graham cake
40.60,120.00,11.92,24,1,pork liver
40.00,20.00,12.00,20,1,funeral potato
39.62,20.00,12.08,20,1,prawn salad
40.00,20.00,12.00,20,1,raman not a good idea
40.00,20.00,12.00,20,1,pasta donut and iced coffee
40.19,-80.00,11.92,21,0,pancit bihon
40.00,20.00,12.08,20,1,spring roll or naked spring roll
40.00,20.00,12.00,20,1,redhorse gin alfonso
40.29,120.00,12.17,22,1,cafeteria
40.17,120.00,12.25,41,1,chickenjoy
39.98,-46.67,11.58,92,0,spicy food
40.25,-22.86,12.67,62,0,nachos
40.00,20.00,12.00,20,1,shawarma vietnamese spring roll sushi smoothie
40.23,134.29,12.42,156,1,takoyaki
40.39,-24.00,12.00,1840,0,taco
40.00,20.00,12.00,20,1,taco mango sticky rice
40.00,20.00,12.00,20,1,sugar raise youtiao and scallion pancake
40.22,-42.22,11.25,256,0,salmon
40.00,20.00,12.00,20,1,spaghetti with spicy chicken
40.00,20.00,12.08,20,1,accounting tutor
40.30,20.00,12.33,25,1,hello december
39.77,-80.00,12.17,44,0,chicken tinola
40.32,-22.86,12.08,198,0,siomai
40.56,-80.00,12.00,23,0,healthy drink
40.36,45.00,11.83,41,1,yema cake
40.00,20.00,12.00,20,1,cranberry peanut chocolate
40.00,20.00,12.00,20,1,cranberry raspberry juice
40.48,9.15,7.00,710,0,dynamite
40.11,-80.00,12.00,29,0,financier
40.24,20.00,12.25,24,1,fish cake
40.29,23.33,11.08,301,1,cinnamon
40.18,15.00,12.17,27,1,mango bravo
40.53,-46.67,11.83,35,0,gummie
40.30,114.12,13.33,288,1,jollibee
40.33,20.00,12.08,29,1,jollibee spaghetti
40.00,20.00,12.00,20,1,irobeshi red mabu raman
40.00,20.00,12.00,20,1,purple oven chocolate revel bar
40.00,20.00,12.00,20,1,fry bacon egg garlic rice and hungarian sausage
40.00,20.00,12.00,20,1,banana bread
40.77,20.00,12.00,22,1,jolly baked apple frap
40.00,20.00,12.08,21,1,air jordan 1 dark mocha
40.05,-30.00,12.08,25,0,cheese pizza
40.07,38.18,11.42,94,1,chicken nugget
40.00,20.00,12.00,20,1,buffalo chicken wing
40.21,-8.09,8.17,1643,0,burger
40.00,20.00,12.00,20,1,charlie chan pasta
40.00,20.00,12.00,20,1,minato jacket
40.00,20.00,12.00,20,1,pasta with marble potato
40.00,20.00,12.00,20,1,laptop accessory
40.00,20.00,12.00,20,1,airmax 280
40.00,20.00,12.00,20,1,acer 5741 c shell
40.95,20.00,12.00,20,1,gv lang
40.00,20.00,12.00,20,1,ensaymada banana cake
40.00,20.00,12.00,20,1,alyxzanderrae the
40.00,20.00,12.00,20,1,carlalilalouuu just
40.22,170.00,12.00,72,1,ramyeon
40.00,20.00,12.00,20,1,gopchairwoman kloeffler
40.42,320.00,11.92,26,1,porridge
40.36,20.00,12.08,23,1,bacon egg and cheese sandwich
40.63,-80.00,13.42,21,0,fitness center
40.00,20.00,12.00,20,1,art platform
40.00,20.00,12.00,20,1,demon slayer manga set
40.56,-46.67,11.33,47,0,washable face mask
40.43,-20.38,6.33,679,0,wallpaper
40.57,15.00,12.58,45,1,brothel
40.00,20.00,12.08,23,1,garlic pepper steak
40.00,20.00,12.00,20,1,chicken pop tofu pillow and calamari
40.00,20.00,12.00,20,1,bts light stick case
40.43,706.05,15.67,1527,1,photocard
40.23,-11.46,12.75,732,0,salad
40.29,15.00,12.08,43,1,school uniform
40.00,20.00,12.00,20,1,aromatheraphy massage
40.00,20.00,12.00,20,1,aroma humidifier
40.00,20.00,12.00,20,1,uv disinfection lamp alcohol liquid hand washing soap surgical mask and washable neoprene
40.40,-80.00,12.25,34,0,dental clinic
40.00,20.00,12.00,20,1,sweet aroma fragrance eau de perfum
40.00,20.00,12.00,20,1,aroma diffuser in the smoke color blue
40.00,20.00,12.00,20,1,aroma brew
40.00,20.00,12.00,20,1,dry flower
40.75,20.00,12.08,21,1,fish pond
40.38,-16.02,6.75,1838,0,chocolate
40.70,-40.00,11.75,29,0,hooray for
40.35,-80.00,12.58,39,0,macaroni salad
40.76,-80.00,11.92,20,0,happy international
40.00,20.00,12.08,20,1,permanent hair color with cellowax treatment
40.00,20.00,12.00,20,1,today s grocery
40.00,20.00,12.00,20,1,jenology photobook
40.26,108.89,12.17,128,1,just wonder
40.38,49.17,12.08,606,1,pearl
39.96,-80.00,12.00,24,0,friendship ring
40.00,20.00,12.00,20,1,cover mss
40.00,20.00,12.00,20,1,special thanksgiving
40.00,20.00,12.00,20,1,apollo hot stone massage
40.22,30.00,11.17,271,1,microphone
40.64,620.00,12.08,33,1,yoga class
40.42,18.15,-362.83,539939,0,day
40.20,-4.62,35.42,2243,0,resort
40.26,99.07,23.08,6889,1,beach
40.00,20.00,12.08,20,1,lunch by the beach
40.26,51.61,-46.83,40842,0,mask
39.99,-13.33,11.83,29,0,chicken adobo
40.31,-56.67,-81.25,15537,0,thing that
40.67,-20.91,10.75,116,0,good afternoon
40.72,20.00,12.17,20,1,tvtwocom happy
40.37,44.39,11.92,425,1,yoga
40.00,20.00,12.00,20,1,diamong painting
40.23,120.00,12.00,36,1,diamond ring
40.00,20.00,12.00,20,1,yoga workout
39.70,20.00,12.00,20,1,lomi house
40.00,20.00,12.00,20,1,natural diamond
40.69,20.00,12.08,20,1,one direction merch
40.71,20.00,12.08,21,1,egg bacon pancake sandwich with coffee
40.29,31.00,11.67,931,1,milktea
40.40,15.00,12.33,25,1,yogurt drink
40.00,20.00,12.25,22,1,tinfoil hat
40.69,20.00,12.08,20,1,yogurt mask
40.42,20.00,12.08,20,1,bread with cashew butter
40.00,20.00,12.00,20,1,soju yogurt
40.10,1620.00,19.75,691,1,barong
40.37,44.39,11.92,425,1,yoga
40.29,20.00,12.00,42,1,moscato
40.86,20.00,12.17,20,1,dino digipack
40.23,15.00,12.08,21,1,anime merch
40.00,20.00,12.00,20,1,plant base meal
40.28,15.00,13.67,83,1,fruit salad
40.00,20.00,12.00,20,1,ampalaya chicken wing
40.18,-44.29,11.00,42,0,ampalaya
40.00,20.00,12.00,20,1,spicy tuna pasta in red saucr
40.00,20.00,12.00,20,1,mexican dinner
40.72,20.00,12.33,24,1,hair rebond
40.22,1.82,13.00,223,0,pudding
40.00,20.00,12.00,20,1,nano charger
40.29,260.00,100.33,84293,1,spa
40.00,20.00,12.08,20,1,dior bandana
40.37,253.33,12.50,207,1,diaper
40.10,186.67,13.67,98,1,rfid
40.26,920.00,12.42,183,1,mojos
40.47,20.00,12.08,20,1,ear pierce
40.00,20.00,12.08,20,1,nike air foamposite one nrg galaxy
40.31,177.14,13.92,63,1,roblox
40.06,20.00,12.25,30,1,shoe box
40.40,20.00,12.08,47,1,private resort
40.00,20.00,12.00,20,1,cop air force 1
40.72,-80.00,11.83,26,0,kalamay
40.00,20.00,12.00,20,1,ps5 disc edition
40.26,-30.00,12.25,28,0,affogato
40.00,20.00,12.00,20,1,ce americano white mocha syrup breve
40.00,20.00,12.00,20,1,iced americano with white mocha vanilla
40.28,66.67,11.75,93,1,samgyupsal
39.83,420.00,12.50,22,1,nike air force 1
40.00,20.00,12.00,20,1,sharon cuneta s discography
40.20,53.33,15.08,194,1,air fryer
40.37,46.09,11.08,168,1,detox
39.92,142.22,14.42,68,1,jordan 1
39.73,20.00,12.08,20,1,nike air force 1 low black skeleton
40.19,20.00,12.08,88,1,spicy noodle
40.00,20.00,12.08,20,1,nike air force 1 react black violet star barely volt
40.14,-80.00,12.08,34,0,mushroom soup
39.87,20.00,12.00,21,1,mukbang video
40.05,-80.00,12.08,28,0,alcoholic beverage
40.08,214.59,18.50,373,1,jordan
40.59,-80.00,8.50,139,0,study table
40.00,20.00,12.00,20,1,chicken fajita rol
40.41,36.67,12.08,171,1,crochet
40.00,20.00,12.00,20,1,that is cream
40.25,40.00,13.33,82,1,microwave
40.34,210.91,11.92,104,1,lotion
40.00,20.00,12.00,20,1,matcha milkshake
40.20,-13.33,13.00,180,0,grape
40.23,377.81,15.92,6462,1,gym
40.23,12.17,-69.50,32624,0,phone
40.12,353.33,12.08,99,1,air condition
40.44,15.00,12.25,179,1,anniversary dinner
40.00,20.00,12.00,20,1,fundador black label
40.16,-50.83,11.50,216,0,macbook
40.71,-80.00,11.58,45,0,makeup tutorial
40.48,20.00,12.17,32,1,dog groom
40.46,-80.00,12.00,32,0,hot air balloon
40.00,20.00,12.00,20,1,homemade chicken taco with garlic and herb sauce
40.00,20.00,12.00,20,1,jun digipack
40.00,20.00,12.00,20,1,angel cake with vanilla buttercream frost
40.34,1320.00,20.08,1897,1,bitcoin
40.00,20.00,12.00,20,1,burger french fry
40.49,20.00,12.08,22,1,denim dress
40.00,20.00,12.00,20,1,spaghetti chicken wing and garlic toast
40.07,120.00,12.00,47,1,spinach pizza
40.44,36.35,8.58,4065,1,artwork
40.19,20.00,12.25,28,1,pamper day
40.28,12.31,11.25,126,0,dimsum
40.00,20.00,12.00,20,1,homemade deep dish pizza
40.00,20.00,12.00,20,1,crispy liempo
40.69,20.00,12.08,21,1,work chair
40.00,20.00,12.00,20,1,greatest of all time cheese
40.00,20.00,12.00,20,1,that is coffee cookie
40.27,60.15,7.58,12974,1,coffee
40.00,20.00,12.00,20,1,aircon air purifier
40.00,20.00,12.00,20,1,cigar wine steak
40.00,20.00,12.00,20,1,japanese restaurant
40.21,15.00,12.42,31,1,cordon bleu
40.17,-30.00,11.25,104,0,karaoke
40.00,20.00,12.00,20,1,cricket club
40.05,15.00,12.08,26,1,workout time
40.04,120.00,11.75,36,1,android phone
40.61,20.00,12.08,20,1,bendy tripod
40.00,20.00,12.00,20,1,conditioner with apple cider
40.00,20.00,12.00,20,1,work from home essential
40.24,-11.25,14.42,192,0,graham
40.00,20.00,12.00,20,1,starbuck planner
40.37,14.12,12.50,308,0,sandal
40.22,-60.30,-21.83,3124,0,alcohol
40.00,20.00,12.00,20,1,american french dinner and german dessert
40.86,20.00,12.08,20,1,antique chair
40.00,20.00,12.08,21,1,car makeover
40.00,20.00,12.00,20,1,plant base skin care product
40.00,20.00,12.00,20,1,aesthetic anime and chibi
40.00,20.00,12.00,20,1,garlic bouquet
40.37,-4.21,-0.25,3975,0,flower
40.00,20.00,12.00,20,1,adobo sinigang
40.00,20.00,12.00,20,1,sizzle tofu
40.00,20.00,12.00,20,1,pork bit onigiri
40.19,26.25,11.42,436,1,hotdog
40.15,-46.67,12.00,25,0,dalgona coffee
40.16,15.00,12.17,26,1,dakasi
40.00,20.00,12.00,20,1,dairy milk that is cream
40.33,11.80,11.17,593,0,strawberry
40.00,20.00,12.17,22,1,tiger brown sugar
40.42,20.00,12.08,20,1,antique sala set
40.18,320.00,12.33,46,1,xbox
40.00,20.00,12.00,20,1,tiger beer
40.01,3.33,12.17,321,0,knife
40.00,20.00,12.08,20,1,external harddrive
40.00,20.00,12.00,20,1,adida zx4000 4d
40.11,220.00,12.42,21,1,airmax
40.35,-37.89,8.17,495,0,acrylic
40.61,80.00,10.33,311,1,keychain
40.00,20.00,12.00,20,1,black sesame that is cream
40.00,20.00,12.00,20,1,adida stansmith navy blue
40.00,20.00,12.00,20,1,haworthia cymbiformis variegata
40.09,-55.00,12.67,55,0,dog food
40.40,15.00,16.00,219,1,airplay
40.85,20.00,12.08,21,1,cycling shoe
40.32,763.10,14.33,10065,1,desk
40.00,20.00,12.00,20,1,dad clothe
40.00,20.00,12.17,21,1,desk pad
40.51,20.00,12.17,23,1,smart desk lamp
40.00,20.00,12.00,20,1,skinny jean
40.00,20.00,12.00,20,1,embroider crewneck sweater
40.00,20.00,12.00,20,1,dessert buffet
40.00,20.00,12.08,21,1,peanut butter fudge
40.35,-30.00,11.75,185,0,dvd
40.57,20.00,12.08,21,1,dessert salad
40.00,20.00,12.00,20,1,buttercream cake with fondant detail
40.12,620.00,13.08,115,1,redvelvet
40.00,20.00,12.08,20,1,bowler hat
40.00,20.00,12.00,20,1,tocino and longanisa lukban with soft boil egg garnish with lemon pepper and brown rice with crispy garlic
40.00,20.00,12.00,20,1,orange fluff
40.00,20.00,12.00,20,1,korean dessert puff
40.96,20.00,12.08,25,1,dessert platter
40.00,20.00,12.00,20,1,sweet aroma purify air spray
40.00,20.00,12.00,20,1,portable yoongi
39.91,15.00,12.00,149,1,air humidifier
40.26,86.67,12.08,53,1,nintendo switch
40.26,5.71,12.17,1050,0,videoke
40.39,20.00,12.00,37,1,turbo broiler
40.07,-46.67,12.67,97,0,bluetooth speaker
40.32,-48.58,-210.33,16598,0,plant
40.00,20.00,12.00,20,1,harry potter collection
40.35,140.00,13.67,283,1,lechon
40.37,-13.33,12.67,74,0,cider
40.00,20.00,12.00,20,1,fruit with almond jelly
40.00,20.00,12.00,20,1,filipino style kimchi
40.00,20.00,12.00,20,1,restock foldable dish drainer
40.28,-13.33,11.75,151,0,tilapia
40.18,20.00,12.25,22,1,puttanesca
40.00,20.00,12.00,20,1,sinigang bistek adobo
40.00,15.00,12.08,20,1,kitchen cabinet
40.01,53.33,12.42,148,1,antibiotic
40.42,-80.00,11.92,21,0,congee
40.00,20.00,12.00,20,1,hair color eyelash extension gel polish ear pierce
40.00,20.00,12.00,20,1,potato salad lasagna crema de fruta
40.55,20.00,11.92,307,1,polo shirt
40.81,20.00,12.08,20,1,photochromic lense
40.00,20.00,12.00,20,1,nutella fill sandwich
40.00,20.00,12.00,20,1,body creme lotion
40.38,-30.00,11.83,25,0,couple shirt
40.00,20.00,12.00,20,1,roasted garlic butter herb chicken
40.26,20.00,12.08,450,1,ballpen
40.00,20.00,12.00,20,1,nba jersey
40.00,20.00,12.00,20,1,dark chocolate macadamia
40.29,5.06,10.25,603,0,pasta
40.40,20.00,12.33,54,1,spaghetti and chicken
40.37,-80.00,11.83,27,0,zonrox
40.72,20.00,12.08,27,1,grape day
39.92,20.00,13.58,67,1,red horse
40.00,20.00,12.00,20,1,laundry detergent linen spray all purpose cleaner
40.38,120.00,12.75,53,1,bibingka
40.24,-30.00,11.50,41,0,buffalo wing
40.26,36.67,12.42,219,1,swimsuit
40.58,20.00,12.08,20,1,new york cheesecake
40.00,20.00,12.08,20,1,portable air pump
40.39,-80.00,11.83,22,0,android device
40.37,-51.43,11.58,161,0,cardigan
40.86,-80.00,11.67,71,0,cardcaptor
40.23,-5.32,8.67,643,0,donut
40.36,-22.86,11.92,31,0,cashew
40.00,20.00,12.00,20,1,carbonara and bread roll sushi
40.00,20.00,12.00,20,1,carbonara and uncooked holiday ham
40.25,-1.05,12.25,184,0,carbonara
40.00,20.00,12.00,20,1,carbonara and fresh milk
39.58,20.00,12.17,22,1,carbonara and palabok
40.19,20.00,12.92,126,1,blueberry cheesecake
40.00,20.00,12.00,20,1,i d card lanyard
40.00,20.00,12.00,20,1,tarot card reader
40.00,20.00,12.00,20,1,bicol express porkchop
40.26,-5.93,11.58,93,0,bicycle
40.00,20.00,12.00,20,1,mami siomai
40.32,-25.90,11.08,659,0,vegetable
40.00,20.00,12.00,20,1,capsule make up organizer
40.00,20.00,12.00,20,1,cappuccino milk tea
40.19,-27.73,8.50,1305,0,canton
40.00,20.00,12.00,20,1,pansit canton with egg and coffee
40.34,2308.37,14.25,5356,1,medicine
40.34,20.00,12.08,23,1,canvas tote bag
39.53,-80.00,11.92,23,0,car shop
40.25,2620.00,12.17,110,1,bike shop
40.17,-76.62,-26.08,3944,0,scooter
40.17,470.00,12.33,80,1,caramel macchiato
40.26,-13.33,11.83,26,0,art museum
40.00,20.00,12.00,20,1,iced caramel macchiato caramel drizzle
40.27,320.00,12.08,33,1,iced caramel macchiato
40.00,20.00,12.00,20,1,caramel macchiato with strawberry syrup
40.28,78.82,13.00,634,1,caramel
40.00,20.00,12.00,20,1,caramel muffin mint
40.00,20.00,12.00,20,1,dark caramel
40.00,20.00,12.00,20,1,oreo salt caramel
40.00,20.00,12.00,20,1,salt caramel craft beer
40.22,120.00,13.42,51,1,car wash
40.10,-80.00,11.42,48,0,electric bike
40.58,20.00,12.17,21,1,caramel beer
40.23,-80.00,11.92,25,0,caramel cake
40.00,20.00,12.00,20,1,caramel and cheese popcorn
40.00,20.00,12.00,20,1,salt caramel cheesecake
40.34,170.00,12.17,103,1,cream puff
40.00,20.00,12.00,20,1,cadbury milk chocolate
40.39,13.16,11.67,5065,0,banana
40.40,29.09,13.92,3779,1,bikini
40.44,20.00,12.25,25,1,repair shop
40.00,20.00,12.00,20,1,air jordan store
40.42,20.00,12.17,50,1,silver necklace
40.40,-80.00,12.08,21,0,sarisari store
40.04,1445.00,12.17,180,1,vodka
40.00,20.00,12.00,20,1,tint jelly
40.22,40.00,12.83,103,1,water bottle
40.00,-80.00,11.92,27,0,betta fish
40.00,20.00,12.00,20,1,sopa tocino
40.00,20.00,12.00,20,1,nutella mango crepe
40.00,20.00,12.00,20,1,red velvet with strawberry on top
40.18,20.00,12.08,20,1,cat litter box
40.93,20.00,12.08,20,1,pink velvet oversized scrunchie
40.29,-30.00,11.92,25,0,cassava
40.24,15.00,12.17,22,1,cassava cake
40.00,20.00,12.00,20,1,that is white mocha
40.30,-43.64,11.67,56,0,carrot cake
40.00,20.00,12.00,20,1,carrot cake with creamcheese frost
40.00,20.00,12.00,20,1,korean tuna fry rice
40.22,15.00,12.08,76,1,cargo pant
40.00,20.00,12.00,20,1,race circuit
40.33,4.21,11.17,171,0,doughnut
40.30,-20.91,12.00,277,0,cactus
39.49,-80.00,11.83,25,0,cajun chicken
40.26,15.00,12.25,21,1,cafe latte
40.00,20.00,12.00,20,1,café mocha
40.00,20.00,12.08,20,1,soccer jersey shirt
40.00,20.00,12.17,23,1,butcheron
40.28,10.00,11.42,42,0,condominium
40.00,20.00,12.00,20,1,indoor clothe
40.00,20.00,12.00,20,1,cookie cinnamon korean bread
40.44,20.00,12.08,20,1,pistol clutch
40.00,20.00,12.00,20,1,buttercream flower basket with edible gold glitter dust
40.28,20.00,12.42,20,1,buttercream frost
39.66,20.00,12.17,22,1,buttercream rose
40.00,20.00,12.00,20,1,wellness center
40.00,20.00,12.00,20,1,anal butt plug free lube free condom
40.20,386.67,17.33,6430,1,tattoo
40.90,20.00,12.17,23,1,butter cheesecake
40.00,20.00,12.00,20,1,butter coconut
40.00,20.00,12.00,20,1,butter cream
40.24,15.00,12.25,47,1,mute button
40.05,20.00,12.42,34,1,buttplug
40.46,15.00,12.00,20,1,graphite pencil
40.38,-80.00,11.92,20,0,camomile tea
39.48,-80.00,10.67,105,0,dress shop
40.00,20.00,12.00,20,1,camping ride
40.47,120.00,12.42,32,1,korean food
40.00,20.00,12.00,20,1,internet café
40.46,-80.00,11.75,41,0,drug store
40.30,-35.56,12.33,97,0,tripod
40.32,-18.10,-14.75,7588,0,camera
40.39,15.00,12.08,23,1,binocular
40.31,20.00,12.42,40,1,scented candle
40.11,120.00,12.83,69,1,stock market
40.00,20.00,12.00,20,1,candy shop
40.00,20.00,12.00,20,1,sour candy skin care
40.03,10.68,-49.75,2936,0,candy
40.14,320.00,12.17,46,1,alpaca
40.47,20.00,12.00,33,1,calamansi juice
40.46,20.00,12.08,20,1,calamansi muffin
40.37,40.75,18.75,9878,1,cake
40.00,20.00,12.00,20,1,cake in a mug
40.30,-34.05,8.42,564,0,milk tea
40.00,20.00,12.00,20,1,minimalist mini cake
40.09,120.00,11.92,73,1,mini cake
40.71,70.00,11.92,23,1,cake topper
40.00,20.00,12.00,20,1,xiaomi smart phone
40.00,20.00,12.00,20,1,infrare with nightvision camera
40.30,-12.43,-2.42,7566,0,bird
40.01,15.00,12.00,38,1,dunkin donut
40.00,20.00,12.00,20,1,california maki and crab roll
40.00,20.00,12.00,20,1,california maki platter dinner
40.00,20.00,12.00,20,1,california baked sushi mixed tempura bento and katsu udon
40.00,20.00,12.00,20,1,biringhe
40.11,15.00,12.08,35,1,barber shop
40.00,20.00,12.00,20,1,calligraphy pen
40.32,8.46,-13.50,17538,0,rice
40.20,15.00,12.17,22,1,callouse
40.00,20.00,12.00,20,1,callebaut graham that is cream
40.00,20.00,12.00,20,1,charcuterie plate
40.53,320.00,12.00,41,1,ube pandesal
40.60,-80.00,12.33,87,0,charcuterie
40.08,32.00,19.83,800,1,charger
40.36,20.00,12.17,21,1,charcuterie board
40.86,20.00,12.17,30,1,dental chair
40.24,-13.33,12.17,35,0,wheel chair
40.23,62.31,11.50,424,1,keyboard
40.00,20.00,12.00,20,1,chao fan with buchi
39.89,20.00,12.17,20,1,chapstick
40.34,-13.33,11.50,140,0,avocado
40.21,20.00,12.33,28,1,single bed
40.21,-69.72,-554.08,23321,0,bed
40.34,3.92,11.83,2101,0,wine
40.87,-80.00,11.92,20,0,insect repellent
40.37,20.00,12.08,39,1,teddy bear
40.45,34.29,17.75,728,1,cupcake
40.26,-7.42,10.08,766,0,pancake
40.30,50.89,-2.42,50515,0,book
39.78,20.00,12.00,20,1,boba milk tea
40.00,20.00,12.00,20,1,cherry blossom latte
40.00,20.00,12.00,20,1,iced cherry blossom
40.00,20.00,12.00,20,1,cherry flavour antacid
40.32,20.00,12.67,33,1,telescope
40.00,20.00,12.08,20,1,roasted chesnut
40.32,40.00,14.75,480,1,chess
40.00,20.00,12.00,20,1,homemade red bean pudding
40.00,20.00,12.00,20,1,bento style salad
39.92,15.00,12.00,20,1,tapsilogan
40.00,20.00,12.17,22,1,beard and mustache wax
40.00,20.00,12.00,20,1,vegan burger
40.47,15.00,12.00,24,1,butter chicken
40.00,20.00,12.00,20,1,chicken dukkah salad
40.00,20.00,12.00,20,1,grill chicken and egg sandwich
40.00,20.00,12.00,20,1,chicken embutido
40.00,20.00,12.08,20,1,fry chicken
40.46,20.00,12.08,21,1,chicken fajito pasta
40.00,20.00,12.00,20,1,chicken foot
40.06,-72.31,11.33,66,0,chicken fillet
40.00,20.00,12.08,20,1,chicken fillet sandwich
39.69,15.00,12.08,20,1,chicken finger
40.00,20.00,12.25,26,1,chicken floss
40.00,20.00,12.00,20,1,chicken floss bun with ginger orange tea
40.45,-30.00,11.83,24,0,chicken bbq
40.32,-5.00,11.75,25,0,chicken breast
40.00,20.00,12.00,20,1,unicorn and mustache cupcake
40.00,20.00,12.00,20,1,fry rice
40.15,-71.67,11.33,120,0,chicken burger
40.00,20.00,12.00,20,1,lemonade yakult
39.90,-30.00,12.17,24,0,chicken burrito
40.64,20.00,12.08,21,1,chicken carbonara
40.00,20.00,12.00,20,1,pan chicken
40.00,20.00,12.00,20,1,chicken casserole
40.44,20.00,12.00,24,1,chicken cordon bleu
40.18,70.00,11.75,51,1,chicken curry
40.00,20.00,12.08,20,1,steam tilapia
40.00,20.00,12.00,20,1,chicken garlic and parmesan
40.71,20.00,12.08,20,1,chicken mami
40.00,20.00,12.00,20,1,chicken and mushroom truffle cream pasta
40.00,20.00,12.00,20,1,pinoy style chicken macaroni salad
40.00,20.00,12.00,20,1,baked chicken garlic paprika
40.78,20.00,12.17,22,1,chicken macaroni salad
40.22,48.57,12.33,399,1,spinach
40.45,220.00,12.17,47,1,roasted chicken
40.00,20.00,12.00,20,1,chicken guisado
